difficulty,sat,image_index,subject,stim,response,confidence,correct,resp_rt,conf_rt,repeat,mnist_index
difficult,accuracy focus,108,5,2,2,1,1,1.214278458,0.217676375,0,8871
difficult,accuracy focus,108,5,2,2,1,1,0.972659083,0.37885175,1,8871
difficult,accuracy focus,108,6,2,2,4,1,0.600730583,0.197446375,0,8871
difficult,accuracy focus,108,6,2,2,4,1,0.7185665,0.307545542,1,8871
difficult,accuracy focus,108,7,2,2,4,1,0.800252167,0.172043875,0,8871
difficult,accuracy focus,108,7,2,2,4,1,0.67430625,0.155270875,1,8871
difficult,accuracy focus,108,8,2,2,4,1,0.889175083,0.725531208,0,8871
difficult,accuracy focus,108,8,2,6,2,0,2.092917041,0.457474791,1,8871
difficult,accuracy focus,108,9,2,6,4,0,0.8985525,0.232334958,0,8871
difficult,accuracy focus,108,9,2,2,4,1,0.784546583,0.184539583,1,8871
difficult,accuracy focus,108,10,2,2,2,1,1.211844375,2.050654125,0,8871
difficult,accuracy focus,108,10,2,2,4,1,0.758942542,0.285958166,1,8871
difficult,accuracy focus,108,11,2,2,4,1,0.925201458,1.016553583,0,8871
difficult,accuracy focus,108,11,2,2,4,1,0.977334916,0.285996458,1,8871
difficult,accuracy focus,108,12,2,2,4,1,0.870138333,0.281280291,0,8871
difficult,accuracy focus,108,12,2,2,4,1,0.672098583,0.152662083,1,8871
difficult,accuracy focus,108,13,2,8,4,0,0.721744,0.197294416,0,8871
difficult,accuracy focus,108,13,2,8,4,0,0.807348209,0.24376275,1,8871
difficult,accuracy focus,108,14,2,4,4,0,0.969177041,0.202439916,0,8871
difficult,accuracy focus,108,14,2,7,1,0,0.549331542,0.218257584,1,8871
difficult,accuracy focus,108,15,2,2,4,1,0.668298625,0.131189958,0,8871
difficult,accuracy focus,108,15,2,2,4,1,0.629705084,0.164455667,1,8871
difficult,accuracy focus,108,16,2,3,4,0,1.017246916,0.215580666,0,8871
difficult,accuracy focus,108,16,2,2,4,1,1.057997333,0.188817875,1,8871
difficult,accuracy focus,108,17,2,2,4,1,0.964534292,0.346127875,0,8871
difficult,accuracy focus,108,17,2,2,4,1,0.7537795,0.283240334,1,8871
difficult,accuracy focus,108,18,2,8,3,0,1.37968325,2.047382334,0,8871
difficult,accuracy focus,108,18,2,8,3,0,0.963511292,0.918427292,1,8871
difficult,accuracy focus,108,19,2,6,2,0,1.667610958,1.609249541,0,8871
difficult,accuracy focus,108,19,2,2,4,1,0.802068791,0.603081625,1,8871
difficult,accuracy focus,108,20,2,2,4,1,0.795045667,0.247344125,0,8871
difficult,accuracy focus,108,20,2,2,3,1,0.789537708,0.267327792,1,8871
difficult,accuracy focus,108,21,2,2,3,1,1.820036709,0.476444416,0,8871
difficult,accuracy focus,108,21,2,2,1,1,0.713779916,0.396771292,1,8871
difficult,accuracy focus,108,22,2,2,1,1,1.26107025,0.983821208,0,8871
difficult,accuracy focus,108,22,2,2,3,1,0.630777167,0.276760958,1,8871
difficult,accuracy focus,108,23,2,3,1,0,0.775864917,0.506976583,0,8871
difficult,accuracy focus,108,23,2,2,4,1,0.724401375,0.132241083,1,8871
difficult,accuracy focus,108,24,2,2,4,1,0.890541375,0.368423417,0,8871
difficult,accuracy focus,108,24,2,2,4,1,1.01788525,0.193573,1,8871
difficult,accuracy focus,108,25,2,3,3,0,0.870738167,1.15944775,0,8871
difficult,accuracy focus,108,25,2,2,2,1,0.740757667,0.520908417,1,8871
difficult,accuracy focus,108,26,2,3,1,0,1.280461458,0.232493834,0,8871
difficult,accuracy focus,108,26,2,2,1,1,1.047192416,0.202160458,1,8871
difficult,accuracy focus,108,27,2,2,4,1,0.689606083,0.465081083,0,8871
difficult,accuracy focus,108,27,2,2,4,1,0.629025917,0.320999459,1,8871
difficult,accuracy focus,108,28,2,2,2,1,1.125434166,1.889622458,0,8871
difficult,accuracy focus,108,28,2,2,4,1,0.843377792,0.537224459,1,8871
difficult,accuracy focus,108,29,2,3,3,0,1.782314416,0.266319292,0,8871
difficult,accuracy focus,108,29,2,2,4,1,0.832607792,0.171869375,1,8871
difficult,accuracy focus,108,30,2,2,4,1,0.86802725,0.623253416,0,8871
difficult,accuracy focus,108,30,2,4,4,0,2.3269485,0.894027959,1,8871
difficult,accuracy focus,108,31,2,2,3,1,1.126643292,0.473654292,0,8871
difficult,accuracy focus,108,31,2,6,1,0,0.9699015,0.282776916,1,8871
difficult,accuracy focus,108,32,2,2,1,1,1.047526542,0.427930417,0,8871
difficult,accuracy focus,108,32,2,2,1,1,0.598567,0.247602416,1,8871
difficult,accuracy focus,108,33,2,3,2,0,2.290876,1.510923375,0,8871
difficult,accuracy focus,108,33,2,7,4,0,1.258041667,0.239680334,1,8871
difficult,accuracy focus,108,34,2,2,2,1,0.93632025,0.9705815,0,8871
difficult,accuracy focus,108,34,2,2,4,1,0.861903416,0.346690375,1,8871
difficult,accuracy focus,108,35,2,2,4,1,1.27230425,0.198004708,0,8871
difficult,accuracy focus,108,35,2,2,3,1,0.871191959,0.713737958,1,8871
difficult,accuracy focus,108,36,2,2,4,1,0.999441125,0.441206041,0,8871
difficult,accuracy focus,108,36,2,2,4,1,0.799718333,0.663815625,1,8871
difficult,accuracy focus,108,37,2,1,3,0,0.825228583,0.809179833,0,8871
difficult,accuracy focus,108,37,2,2,3,1,1.006781834,0.488300584,1,8871
difficult,accuracy focus,108,38,2,2,4,1,0.720392875,0.525695959,0,8871
difficult,accuracy focus,108,38,2,7,2,0,1.318330667,0.604695667,1,8871
difficult,accuracy focus,108,39,2,2,3,1,1.251576917,0.340848792,0,8871
difficult,accuracy focus,108,39,2,2,4,1,1.039054833,0.6257825,1,8871
difficult,accuracy focus,108,40,2,2,3,1,1.030728042,0.953709084,0,8871
difficult,accuracy focus,108,40,2,2,4,1,0.910962541,0.998666917,1,8871
difficult,accuracy focus,108,41,2,2,4,1,0.936807959,0.240575375,0,8871
difficult,accuracy focus,108,41,2,2,3,1,1.33616475,0.181062625,1,8871
difficult,accuracy focus,108,42,2,2,4,1,0.806190209,0.347363166,0,8871
difficult,accuracy focus,108,42,2,2,4,1,3.043960708,0.797805875,1,8871
difficult,accuracy focus,108,43,2,2,4,1,0.975497208,0.513225625,0,8871
difficult,accuracy focus,108,43,2,2,4,1,0.773395208,0.281983667,1,8871
difficult,accuracy focus,108,44,2,3,2,0,2.151943041,0.4535035,0,8871
difficult,accuracy focus,108,44,2,2,4,1,0.787964417,0.106962459,1,8871
difficult,accuracy focus,108,45,2,2,4,1,0.619897083,0.152985,0,8871
difficult,accuracy focus,108,45,2,2,4,1,0.685341708,0.107231042,1,8871
difficult,accuracy focus,108,46,2,8,3,0,0.933932084,0.365021958,0,8871
difficult,accuracy focus,108,46,2,2,3,1,0.838877833,0.514157292,1,8871
difficult,accuracy focus,108,47,2,3,1,0,1.915862,0.433782416,0,8871
difficult,accuracy focus,108,47,2,5,1,0,2.151994708,0.4075805,1,8871
difficult,accuracy focus,108,48,2,2,4,1,0.599700333,0.391458333,0,8871
difficult,accuracy focus,108,48,2,2,4,1,0.781606542,0.316222334,1,8871
difficult,accuracy focus,108,49,2,2,4,1,0.565169458,0.539089958,0,8871
difficult,accuracy focus,108,49,2,2,4,1,0.663782417,0.233075458,1,8871
difficult,accuracy focus,108,50,2,2,4,1,0.578956458,0.304424917,0,8871
difficult,accuracy focus,108,50,2,2,4,1,1.010644167,0.193370666,1,8871
difficult,accuracy focus,108,51,2,2,4,1,0.733478416,0.220167959,0,8871
difficult,accuracy focus,108,51,2,2,4,1,0.875314125,0.164427583,1,8871
difficult,accuracy focus,108,52,2,2,4,1,1.407158125,1.617396083,0,8871
difficult,accuracy focus,108,52,2,2,4,1,0.744750042,0.757558667,1,8871
difficult,accuracy focus,108,53,2,2,3,1,1.096527666,0.473815417,0,8871
difficult,accuracy focus,108,53,2,6,4,0,0.914153709,0.202219333,1,8871
difficult,accuracy focus,108,54,2,2,4,1,0.728121833,0.569536333,0,8871
difficult,accuracy focus,108,54,2,2,4,1,0.996904083,0.300636208,1,8871
difficult,accuracy focus,108,55,2,2,3,1,1.006047333,1.386116917,0,8871
difficult,accuracy focus,108,55,2,2,4,1,0.752031,1.114588625,1,8871
difficult,accuracy focus,108,56,2,2,4,1,0.6126555,0.146448625,0,8871
difficult,accuracy focus,108,56,2,2,1,1,0.819818333,1.351882584,1,8871
difficult,accuracy focus,108,57,2,2,4,1,0.789666291,0.312157166,0,8871
difficult,accuracy focus,108,57,2,2,4,1,0.671095542,0.15328475,1,8871
difficult,accuracy focus,108,58,2,2,2,1,1.123675417,1.640674708,0,8871
difficult,accuracy focus,108,58,2,2,4,1,0.861167375,0.476473666,1,8871
difficult,accuracy focus,108,59,2,2,2,1,1.0899055,0.468112917,0,8871
difficult,accuracy focus,108,59,2,2,2,1,0.93668925,1.937481666,1,8871
difficult,accuracy focus,108,60,2,2,2,1,1.058332125,0.3685975,0,8871
difficult,accuracy focus,108,60,2,2,1,1,0.842383541,0.294034459,1,8871
difficult,accuracy focus,108,61,2,2,2,1,1.481729791,0.617442958,0,8871
difficult,accuracy focus,108,61,2,2,4,1,0.858061875,0.601205875,1,8871
difficult,accuracy focus,108,62,2,2,4,1,0.688409917,0.331767083,0,8871
difficult,accuracy focus,108,62,2,2,4,1,0.799405833,0.154129625,1,8871
difficult,accuracy focus,108,63,2,2,4,1,0.964100417,0.921168292,0,8871
difficult,accuracy focus,108,63,2,2,4,1,0.826562125,0.666688542,1,8871
difficult,accuracy focus,108,64,2,2,2,1,0.969143375,0.748710792,0,8871
difficult,accuracy focus,108,64,2,2,4,1,0.833261959,0.554831542,1,8871
difficult,accuracy focus,109,1,7,7,4,1,1.022123125,0.315859833,0,8892
difficult,accuracy focus,109,1,7,7,4,1,0.7468945,0.248170583,1,8892
difficult,accuracy focus,109,2,7,7,4,1,1.158857625,0.137565958,0,8892
difficult,accuracy focus,109,2,7,7,4,1,1.100957334,0.154377459,1,8892
difficult,accuracy focus,109,3,7,7,4,1,0.657096875,0.16885075,0,8892
difficult,accuracy focus,109,3,7,7,4,1,0.683831958,0.297530666,1,8892
difficult,accuracy focus,109,4,7,7,4,1,1.020486083,0.282840292,0,8892
difficult,accuracy focus,109,4,7,7,1,1,0.773178792,0.985103125,1,8892
difficult,accuracy focus,109,5,7,7,1,1,1.231979666,0.204730292,0,8892
difficult,accuracy focus,109,5,7,7,2,1,1.02928075,0.411498542,1,8892
difficult,accuracy focus,109,6,7,7,4,1,0.921608417,0.23036925,0,8892
difficult,accuracy focus,109,6,7,7,4,1,0.635400667,0.188704792,1,8892
difficult,accuracy focus,109,7,7,7,4,1,0.719413875,0.187011875,0,8892
difficult,accuracy focus,109,7,7,7,2,1,0.741842333,2.825984791,1,8892
difficult,accuracy focus,109,8,7,7,4,1,0.913087375,0.692282292,0,8892
difficult,accuracy focus,109,8,7,6,4,0,0.301055625,2.989913083,1,8892
difficult,accuracy focus,109,9,7,7,4,1,0.752381375,0.151129417,0,8892
difficult,accuracy focus,109,9,7,7,4,1,0.651602125,0.184151,1,8892
difficult,accuracy focus,109,10,7,7,4,1,1.761939667,0.846629459,0,8892
difficult,accuracy focus,109,10,7,7,4,1,0.65122375,0.444886375,1,8892
difficult,accuracy focus,109,11,7,7,3,1,0.709550417,1.276394125,0,8892
difficult,accuracy focus,109,11,7,7,4,1,0.771160959,0.770718833,1,8892
difficult,accuracy focus,109,12,7,7,4,1,0.652710375,0.24799175,0,8892
difficult,accuracy focus,109,12,7,7,4,1,0.836255125,0.152390208,1,8892
difficult,accuracy focus,109,13,7,7,2,1,1.500997708,0.600713583,0,8892
difficult,accuracy focus,109,13,7,8,1,0,0.592998542,0.613985084,1,8892
difficult,accuracy focus,109,14,7,7,4,1,1.008245333,0.21844975,0,8892
difficult,accuracy focus,109,14,7,7,2,1,0.512320083,0.21930025,1,8892
difficult,accuracy focus,109,15,7,7,4,1,0.698790208,0.266874333,0,8892
difficult,accuracy focus,109,15,7,7,4,1,0.641728542,0.177469709,1,8892
difficult,accuracy focus,109,16,7,7,4,1,0.6876015,0.187112333,0,8892
difficult,accuracy focus,109,16,7,7,4,1,0.587269417,0.185249708,1,8892
difficult,accuracy focus,109,17,7,7,4,1,0.903416209,0.313389167,0,8892
difficult,accuracy focus,109,17,7,7,4,1,0.658538042,0.345406291,1,8892
difficult,accuracy focus,109,18,7,7,4,1,0.662211041,1.227484333,0,8892
difficult,accuracy focus,109,18,7,7,4,1,0.763668417,1.486699416,1,8892
difficult,accuracy focus,109,19,7,7,3,1,1.030449875,1.913855125,0,8892
difficult,accuracy focus,109,19,7,7,3,1,0.920797416,0.412643417,1,8892
difficult,accuracy focus,109,20,7,7,4,1,0.80968625,0.296283208,0,8892
difficult,accuracy focus,109,20,7,7,4,1,1.420427208,0.744770333,1,8892
difficult,accuracy focus,109,21,7,7,3,1,1.002564292,1.975052708,0,8892
difficult,accuracy focus,109,21,7,7,2,1,0.826875625,0.397738042,1,8892
difficult,accuracy focus,109,22,7,7,4,1,0.635603625,0.801770792,0,8892
difficult,accuracy focus,109,22,7,6,2,0,5.032195541,0.968984334,1,8892
difficult,accuracy focus,109,23,7,7,4,1,0.756195708,0.157142875,0,8892
difficult,accuracy focus,109,23,7,7,4,1,0.553201958,0.132203125,1,8892
difficult,accuracy focus,109,24,7,7,4,1,1.147645875,0.224889667,0,8892
difficult,accuracy focus,109,24,7,7,4,1,2.309445166,0.191915541,1,8892
difficult,accuracy focus,109,25,7,7,4,1,0.851543458,0.68085225,0,8892
difficult,accuracy focus,109,25,7,7,4,1,0.684421416,0.549808917,1,8892
difficult,accuracy focus,109,26,7,7,3,1,0.698845792,0.218588584,0,8892
difficult,accuracy focus,109,26,7,7,2,1,0.977204625,0.365456542,1,8892
difficult,accuracy focus,109,27,7,7,4,1,0.481485375,0.264548625,0,8892
difficult,accuracy focus,109,27,7,7,4,1,0.684763583,0.491201625,1,8892
difficult,accuracy focus,109,28,7,7,4,1,0.765988459,0.413749125,0,8892
difficult,accuracy focus,109,28,7,7,4,1,0.726166834,0.823577958,1,8892
difficult,accuracy focus,109,29,7,7,4,1,0.711501625,0.151917667,0,8892
difficult,accuracy focus,109,29,7,7,4,1,0.804708875,0.158029042,1,8892
difficult,accuracy focus,109,30,7,7,4,1,1.0875735,0.635649834,0,8892
difficult,accuracy focus,109,30,7,6,1,0,0.581931041,3.734735583,1,8892
difficult,accuracy focus,109,31,7,7,4,1,0.914378417,0.408012084,0,8892
difficult,accuracy focus,109,31,7,8,4,0,0.747126291,0.554073209,1,8892
difficult,accuracy focus,109,32,7,7,3,1,1.091729875,0.585175,0,8892
difficult,accuracy focus,109,32,7,7,3,1,1.051432417,0.326735625,1,8892
difficult,accuracy focus,109,33,7,7,1,1,1.05310575,0.52632425,0,8892
difficult,accuracy focus,109,33,7,7,4,1,0.78104725,0.213143042,1,8892
difficult,accuracy focus,109,34,7,7,4,1,0.619961333,0.281497709,0,8892
difficult,accuracy focus,109,34,7,8,1,0,1.188457416,1.222384167,1,8892
difficult,accuracy focus,109,35,7,7,4,1,0.948790625,0.201066083,0,8892
difficult,accuracy focus,109,35,7,7,4,1,0.629062167,0.234051167,1,8892
difficult,accuracy focus,109,36,7,7,4,1,1.311740917,0.76081475,0,8892
difficult,accuracy focus,109,36,7,7,4,1,1.17675075,0.775720209,1,8892
difficult,accuracy focus,109,37,7,7,3,1,0.96693275,0.617931792,0,8892
difficult,accuracy focus,109,37,7,7,3,1,0.820012542,0.666214917,1,8892
difficult,accuracy focus,109,38,7,7,4,1,0.761451916,0.422778375,0,8892
difficult,accuracy focus,109,38,7,7,4,1,0.713909459,0.328824208,1,8892
difficult,accuracy focus,109,39,7,7,2,1,3.634677208,1.333664041,0,8892
difficult,accuracy focus,109,39,7,7,3,1,1.972466709,0.842194458,1,8892
difficult,accuracy focus,109,40,7,7,4,1,0.663012542,0.410129625,0,8892
difficult,accuracy focus,109,40,7,7,4,1,0.973194292,1.145149458,1,8892
difficult,accuracy focus,109,41,7,7,4,1,1.090792584,0.40203975,0,8892
difficult,accuracy focus,109,41,7,7,4,1,1.07310925,0.545738834,1,8892
difficult,accuracy focus,109,42,7,6,4,0,1.550326167,0.399973708,0,8892
difficult,accuracy focus,109,42,7,7,4,1,0.745578875,0.44102875,1,8892
difficult,accuracy focus,109,43,7,7,4,1,0.587766417,0.4266785,0,8892
difficult,accuracy focus,109,43,7,7,4,1,0.619663708,0.341469875,1,8892
difficult,accuracy focus,109,44,7,7,4,1,1.789028,0.187073708,0,8892
difficult,accuracy focus,109,44,7,7,4,1,1.270938459,0.153659417,1,8892
difficult,accuracy focus,109,45,7,7,4,1,0.692820459,0.156544666,0,8892
difficult,accuracy focus,109,45,7,7,4,1,0.983498042,0.219543208,1,8892
difficult,accuracy focus,109,46,7,7,4,1,0.856024416,0.216757666,0,8892
difficult,accuracy focus,109,46,7,7,3,1,0.624902833,0.441865667,1,8892
difficult,accuracy focus,109,47,7,7,4,1,0.718631333,1.304897917,0,8892
difficult,accuracy focus,109,47,7,7,4,1,0.684957833,0.447046334,1,8892
difficult,accuracy focus,109,48,7,7,4,1,0.639148167,0.380190625,0,8892
difficult,accuracy focus,109,48,7,6,1,0,0.719847208,0.603758792,1,8892
difficult,accuracy focus,109,49,7,6,1,0,0.9857815,1.383914208,0,8892
difficult,accuracy focus,109,49,7,7,4,1,0.863805333,0.186555125,1,8892
difficult,accuracy focus,109,50,7,7,4,1,1.885622208,0.578780292,0,8892
difficult,accuracy focus,109,50,7,7,4,1,0.814928042,0.220865292,1,8892
difficult,accuracy focus,109,51,7,7,2,1,1.119545375,0.314494,0,8892
difficult,accuracy focus,109,51,7,7,4,1,0.512475,0.142604917,1,8892
difficult,accuracy focus,109,52,7,7,4,1,0.836433125,1.137505125,0,8892
difficult,accuracy focus,109,52,7,7,4,1,1.169662542,0.732175709,1,8892
difficult,accuracy focus,109,53,7,7,4,1,1.03658975,0.27844075,0,8892
difficult,accuracy focus,109,53,7,7,4,1,0.6505175,0.232800208,1,8892
difficult,accuracy focus,109,54,7,7,4,1,1.696964875,0.904919792,0,8892
difficult,accuracy focus,109,54,7,7,4,1,0.8194105,0.266837375,1,8892
difficult,accuracy focus,109,55,7,7,4,1,0.919956542,1.912500833,0,8892
difficult,accuracy focus,109,55,7,4,2,0,6.069446709,1.079054666,1,8892
difficult,accuracy focus,109,56,7,7,4,1,0.83893025,0.380595292,0,8892
difficult,accuracy focus,109,56,7,7,4,1,0.618210333,0.18571125,1,8892
difficult,accuracy focus,109,57,7,7,4,1,0.838006833,0.217788416,0,8892
difficult,accuracy focus,109,57,7,7,4,1,0.768666209,0.136422709,1,8892
difficult,accuracy focus,109,58,7,8,4,0,1.926551709,0.744742792,0,8892
difficult,accuracy focus,109,58,7,7,2,1,0.752723292,0.584945375,1,8892
difficult,accuracy focus,109,59,7,7,3,1,1.735587791,0.58358575,0,8892
difficult,accuracy focus,109,59,7,7,2,1,1.13695825,0.25969775,1,8892
difficult,accuracy focus,109,60,7,7,3,1,1.463731042,0.420540375,0,8892
difficult,accuracy focus,109,60,7,7,2,1,0.66009375,0.287367375,1,8892
difficult,accuracy focus,109,61,7,7,4,1,0.694157583,0.216259667,0,8892
difficult,accuracy focus,109,61,7,7,4,1,1.512614166,0.375835042,1,8892
difficult,accuracy focus,109,62,7,7,4,1,0.8503355,0.281068958,0,8892
difficult,accuracy focus,109,62,7,7,2,1,1.233970791,0.200823666,1,8892
difficult,accuracy focus,109,63,7,7,3,1,0.790125041,1.207692625,0,8892
difficult,accuracy focus,109,63,7,7,3,1,0.7255685,0.953121833,1,8892
difficult,accuracy focus,109,64,7,7,4,1,0.762517625,0.430331459,0,8892
difficult,accuracy focus,109,64,7,7,2,1,0.601320333,1.829086209,1,8892
difficult,accuracy focus,110,1,3,3,4,1,1.047100791,0.47423775,0,8947
difficult,accuracy focus,110,1,3,3,4,1,0.6618385,0.182302542,1,8947
difficult,accuracy focus,110,2,3,3,4,1,0.655439375,0.251107959,0,8947
difficult,accuracy focus,110,2,3,3,4,1,0.86018325,0.171045333,1,8947
difficult,accuracy focus,110,3,3,5,4,0,1.560146333,0.198539417,0,8947
difficult,accuracy focus,110,3,3,5,4,0,0.766460542,0.139290875,1,8947
difficult,accuracy focus,110,4,3,3,1,1,0.654824292,0.310546,0,8947
difficult,accuracy focus,110,4,3,3,1,1,0.729981833,0.8286295,1,8947
difficult,accuracy focus,110,5,3,3,2,1,0.940931209,0.203844958,0,8947
difficult,accuracy focus,110,5,3,3,3,1,0.701926792,0.300074375,1,8947
difficult,accuracy focus,110,6,3,3,4,1,0.933616,0.369752166,0,8947
difficult,accuracy focus,110,6,3,6,4,0,0.552836625,0.224705791,1,8947
difficult,accuracy focus,110,7,3,3,4,1,0.626100167,0.218936125,0,8947
difficult,accuracy focus,110,7,3,3,4,1,0.725917667,0.186526541,1,8947
difficult,accuracy focus,110,8,3,3,4,1,1.528122542,0.499288125,0,8947
difficult,accuracy focus,110,8,3,3,4,1,0.937221292,0.811102875,1,8947
difficult,accuracy focus,110,9,3,3,4,1,0.663635458,0.281374708,0,8947
difficult,accuracy focus,110,9,3,3,4,1,0.743520666,0.1848725,1,8947
difficult,accuracy focus,110,10,3,3,4,1,0.908382084,0.740442333,0,8947
difficult,accuracy focus,110,10,3,3,4,1,0.622700917,0.330699167,1,8947
difficult,accuracy focus,110,11,3,3,3,1,0.810509417,1.691010875,0,8947
difficult,accuracy focus,110,11,3,3,4,1,0.892681958,0.422688958,1,8947
difficult,accuracy focus,110,12,3,3,4,1,1.119502208,0.251542833,0,8947
difficult,accuracy focus,110,12,3,3,4,1,1.048558833,0.23434775,1,8947
difficult,accuracy focus,110,13,3,8,4,0,0.783231,0.16998525,0,8947
difficult,accuracy focus,110,13,3,3,3,1,0.744789,0.495345917,1,8947
difficult,accuracy focus,110,14,3,3,4,1,0.71640475,0.201602167,0,8947
difficult,accuracy focus,110,14,3,4,4,0,0.827333333,0.761306209,1,8947
difficult,accuracy focus,110,15,3,3,4,1,0.88489625,0.165956958,0,8947
difficult,accuracy focus,110,15,3,3,3,1,0.897991208,0.192053958,1,8947
difficult,accuracy focus,110,16,3,3,4,1,0.499988208,0.279186333,0,8947
difficult,accuracy focus,110,16,3,3,4,1,0.659686708,0.218911583,1,8947
difficult,accuracy focus,110,17,3,3,4,1,0.685067,0.345694833,0,8947
difficult,accuracy focus,110,17,3,3,4,1,0.873391834,0.247784042,1,8947
difficult,accuracy focus,110,18,3,3,4,1,1.030380958,1.116917708,0,8947
difficult,accuracy focus,110,18,3,3,4,1,0.883632125,0.938084166,1,8947
difficult,accuracy focus,110,19,3,3,4,1,2.357324167,1.560800375,0,8947
difficult,accuracy focus,110,19,3,3,3,1,0.620062666,0.521451333,1,8947
difficult,accuracy focus,110,20,3,3,3,1,0.928509084,0.073420375,0,8947
difficult,accuracy focus,110,20,3,3,4,1,0.6868675,0.316627166,1,8947
difficult,accuracy focus,110,21,3,3,3,1,2.1584565,1.551127083,0,8947
difficult,accuracy focus,110,21,3,3,3,1,1.356231375,0.862728583,1,8947
difficult,accuracy focus,110,22,3,5,2,0,1.876378209,0.853873583,0,8947
difficult,accuracy focus,110,22,3,3,2,1,0.580101209,0.34447525,1,8947
difficult,accuracy focus,110,23,3,3,4,1,0.584796667,0.134983833,0,8947
difficult,accuracy focus,110,23,3,3,4,1,0.817463208,0.134057333,1,8947
difficult,accuracy focus,110,24,3,3,4,1,1.488802709,0.299207,0,8947
difficult,accuracy focus,110,24,3,3,4,1,0.868938458,0.161288667,1,8947
difficult,accuracy focus,110,25,3,3,4,1,0.678334292,0.417647,0,8947
difficult,accuracy focus,110,25,3,3,4,1,0.715070041,0.299762667,1,8947
difficult,accuracy focus,110,26,3,3,2,1,0.82350675,0.330736458,0,8947
difficult,accuracy focus,110,26,3,3,1,1,0.754270125,0.313038583,1,8947
difficult,accuracy focus,110,27,3,3,4,1,1.443967375,0.412315041,0,8947
difficult,accuracy focus,110,27,3,3,4,1,0.89020925,0.398735167,1,8947
difficult,accuracy focus,110,28,3,3,4,1,0.733015042,1.128287167,0,8947
difficult,accuracy focus,110,28,3,6,2,0,1.251652667,1.9112985,1,8947
difficult,accuracy focus,110,29,3,5,4,0,0.897173959,0.7184875,0,8947
difficult,accuracy focus,110,29,3,3,4,1,0.747094416,0.158564042,1,8947
difficult,accuracy focus,110,30,3,5,4,0,1.1276425,0.42195675,0,8947
difficult,accuracy focus,110,30,3,3,2,1,1.6629895,6.024349125,1,8947
difficult,accuracy focus,110,31,3,5,4,0,0.861055708,0.505116542,0,8947
difficult,accuracy focus,110,31,3,6,4,0,1.070075916,0.298157125,1,8947
difficult,accuracy focus,110,32,3,3,4,1,0.620312,0.215693541,0,8947
difficult,accuracy focus,110,32,3,3,2,1,0.710117458,1.081269084,1,8947
difficult,accuracy focus,110,33,3,2,4,0,0.695685042,0.691156166,0,8947
difficult,accuracy focus,110,33,3,4,1,0,0.7343195,0.739118875,1,8947
difficult,accuracy focus,110,34,3,3,3,1,0.869885042,0.8247325,0,8947
difficult,accuracy focus,110,34,3,3,3,1,0.790261417,0.425783958,1,8947
difficult,accuracy focus,110,35,3,3,2,1,1.433926042,0.261324292,0,8947
difficult,accuracy focus,110,35,3,6,3,0,0.997405042,0.200947166,1,8947
difficult,accuracy focus,110,36,3,3,4,1,1.079133208,1.190612917,0,8947
difficult,accuracy focus,110,36,3,3,4,1,0.805249875,1.131198542,1,8947
difficult,accuracy focus,110,37,3,3,4,1,0.847515125,0.344480583,0,8947
difficult,accuracy focus,110,37,3,3,2,1,0.957146917,0.455730959,1,8947
difficult,accuracy focus,110,38,3,3,3,1,1.935608459,1.112101958,0,8947
difficult,accuracy focus,110,38,3,3,4,1,0.762226417,0.585136125,1,8947
difficult,accuracy focus,110,39,3,3,2,1,1.1669565,1.601611583,0,8947
difficult,accuracy focus,110,39,3,3,2,1,0.767876875,0.692168833,1,8947
difficult,accuracy focus,110,40,3,3,4,1,2.393396083,1.08240325,0,8947
difficult,accuracy focus,110,40,3,3,4,1,1.328536917,0.698374708,1,8947
difficult,accuracy focus,110,41,3,3,4,1,1.620261125,0.389228875,0,8947
difficult,accuracy focus,110,41,3,3,4,1,0.793632875,0.20767475,1,8947
difficult,accuracy focus,110,42,3,3,4,1,0.877159333,0.254993459,0,8947
difficult,accuracy focus,110,42,3,3,4,1,1.072027875,0.572371459,1,8947
difficult,accuracy focus,110,43,3,2,2,0,0.950850542,0.711038375,0,8947
difficult,accuracy focus,110,43,3,3,4,1,0.880451584,0.230367125,1,8947
difficult,accuracy focus,110,44,3,3,4,1,1.043060916,0.139986584,0,8947
difficult,accuracy focus,110,44,3,3,4,1,0.804375208,0.13660625,1,8947
difficult,accuracy focus,110,45,3,3,4,1,0.699259917,0.490622666,0,8947
difficult,accuracy focus,110,45,3,3,4,1,0.918691833,0.136569375,1,8947
difficult,accuracy focus,110,46,3,5,2,0,0.894526167,0.497047167,0,8947
difficult,accuracy focus,110,46,3,1,3,0,1.339443875,1.153399875,1,8947
difficult,accuracy focus,110,47,3,3,3,1,1.036557375,0.41592225,0,8947
difficult,accuracy focus,110,47,3,3,4,1,0.95606075,0.724175125,1,8947
difficult,accuracy focus,110,48,3,8,4,0,0.850167333,0.347588292,0,8947
difficult,accuracy focus,110,48,3,3,2,1,1.146584334,0.45780725,1,8947
difficult,accuracy focus,110,49,3,5,4,0,0.578363333,0.106995541,0,8947
difficult,accuracy focus,110,49,3,3,4,1,0.505712333,0.488943375,1,8947
difficult,accuracy focus,110,50,3,3,4,1,1.031970375,0.193244917,0,8947
difficult,accuracy focus,110,50,3,3,4,1,1.14940025,0.200245041,1,8947
difficult,accuracy focus,110,51,3,3,4,1,0.527412708,0.176204375,0,8947
